path,artist_name,song_name,features,features11
folder4/Hatim Idar - Banat dounia (Exclusive Music Video) ｜ حاتم إدار - بنات الدنيا [fEzuWWrYA4M].mp3,Hatim Idar ,folder4/Hatim Idar ,"[0.43567145, 3445.3930803951184, 2755.0413455374687, 6829.996419010208, 20.45468670443736, 0.18335736647747042, 0.5521698, 0.26545274, 10.324406, 1.0590625, 2.7078117023110306, -0.0052833930794827805, 0.20736593, 0.21543358818999644]",
folder4/Haifa Wehbe - Touta (Official Music Video) ｜ هيفاء وهبي - توته [lKZp1Okkctw].mp3,Haifa Wehbe ,folder4/Haifa Wehbe ,"[0.34488282, 2942.559206304901, 2481.5199235016403, 5937.043475514023, 21.35505757643435, 0.141931986989187, 0.49453744, 0.26312625, 2.2417576, -6.28154, 1.399861612342082, -0.0009395163910805686, 0.098602146, 0.16578593454275636]",
folder4/Humood - Be Curious ｜ حمود الخضر - كن فضولياً [4Aaj3-sMPPE].mp3,Humood ,folder4/Humood ,"[0.37331083, 2772.7543762666014, 2497.5487875071094, 5739.506963091595, 20.89196752067928, 0.18948843928674478, 0.6001524, 0.27604967, 11.28922, -0.45223278, 3.408511526083081, 0.01568334819398608, 0.22076406, 0.15411628761094315]",
folder4/G.G.A - DON DADA [RB9FPLPUqjQ].mp3,G.G.A ,folder4/G.G.A ,"[0.41904822, 2089.510667703911, 2214.511652467789, 4300.810457007286, 20.76552771242982, 0.15549973649526116, 0.44294918, 0.2501364, 12.314128, 0.6603164, 2.4331426741189346, 0.019481913929488292, 0.20256174, 0.0951998046630462]",
folder4/Gawaher - Gawzahlo (Official Music Video) ｜ جواهر - جوزهالوا - فيديو كليب [mtJW-gA9dk0].mp3,Gawaher ,folder4/Gawaher ,"[0.36138067, 3347.1185715851357, 2662.706227284826, 6678.257632931396, 21.141428735022064, 0.13988316167787948, 0.58116657, 0.27451348, 6.938857, -1.9329824, 2.741968398790515, -0.006737780647879319, 0.18482758, 0.2214269114134752]",
folder4/Hiba Tawaji - Min Elli Byekhtar [Official Music Video] ⧸ هبه طوجي - مين اللي بيختار [nT5HwtkLlFw].mp3,Hiba Tawaji ,folder4/Hiba Tawaji ,"[0.34239876, 2191.1285801409786, 2296.9971301470064, 4569.244697317634, 21.850310022903226, 0.23232282355111497, 0.5005713, 0.26170024, 12.611716, 0.035913818, 3.3674268125569875, 0.015753017858471635, 0.22463132, 0.11749090048584085]",
folder4/Ghazi Al Amir - Habibi Irjâa (Music Video Clip) l غازي الامير - حبيبي ارجع [RVZAw-iCcyo].mp3,Ghazi Al Amir ,folder4/Ghazi Al Amir ,"[0.3977568, 2665.9212848950037, 2559.133743610532, 5725.1079996008, 20.996451497586076, 0.18044095607336405, 0.50656575, 0.26090756, 8.721319, -0.02703523, 2.3341348541962166, 0.01670503913193714, 0.17748156, 0.1296010349164393]",
folder4/Hussam Kamil ... Yenagt Asal - Video Clip ｜ حسام كامل ... ينقط عسل - فيديو كليب [kDwYbQRHFH4].mp3,Hussam Kamil ... Yenagt Asal ,folder4/Hussam Kamil ... Yenagt Asal ,"[0.41691047, 3014.382120379176, 2627.601872720959, 6258.355412502283, 20.803133988383077, 0.18537981452756097, 0.5875083, 0.2791198, 11.7369375, 1.186144, 3.6660851312119975, 0.008431844346379442, 0.22772373, 0.1877404608678099]",
folder4/Hala - Ok Habibi (Feat. Julian) ｜ حلا - اوكي حبيبي [5cYMsaJGxls].mp3,Hala ,folder4/Hala ,"[0.39974853, 2526.4396137571284, 2485.8676219146128, 5431.755799501189, 20.56124896345916, 0.18346096030233508, 0.6024539, 0.27594033, 19.095861, 4.2736387, 4.2246418928094664, -0.003530659845787578, 0.28408134, 0.1254079677589852]",
folder4/Georges Wassouf - Maliket Gamal El Rouh [Official Music Video] (2018) ⧸ جورج وسوف - ملكة جمال الروح [oBeLaPDw6Rk].mp3,Georges Wassouf ,folder4/Georges Wassouf ,"[0.39522007, 2841.0614576671633, 2568.473705547971, 5978.46317893811, 21.00240835136242, 0.2054310840442184, 0.5969806, 0.2781915, 9.484338, 1.0562822, 2.9516238234925587, 0.0006538064730853081, 0.19359437, 0.1641011233794207]",
folder4/Habib Ali - Layk Alayna Al Shawk (Official Audio) [2018] ⧸ حبيب علي - لايك علينه الشوك [N6WRiO13RfQ].mp3,Habib Ali ,folder4/Habib Ali ,"[0.40841797, 2887.068376118438, 2532.8484501536964, 5850.192426398522, 21.01109721240689, 0.1636555728476069, 0.55680513, 0.2720719, 8.971335, 1.1638014, 2.488459116801581, -0.0009225067832571683, 0.18896092, 0.17761851022639152]",
folder4/Hiba Tawaji - Jayi Ta Salli Bfayyatak [Music Video] (2018) ⧸ هبه طوجي - جايي تصلي بفياتك [YyN8XTkxpVA].mp3,Hiba Tawaji ,folder4/Hiba Tawaji ,"[0.26081076, 2028.6071638405908, 2105.8705902481424, 3862.1790552109424, 21.983885457607155, 0.22657713906922747, 0.46948424, 0.26149946, 6.1232677, -4.319346, 1.9589297724013133, -0.014046069135929769, 0.15545245, 0.10820214660300563]",
folder4/Houda Saad - 7bibi Kan M3aya (EXCLUSIVE Lyric Clip) ｜ هدى سعد - حبيبي كان معايا (حصريا) [XwEy4nrqm1w].mp3,Houda Saad ,folder4/Houda Saad ,"[0.39786965, 2890.3813075627063, 2584.2957764522043, 6111.999458125717, 20.902107682933522, 0.18313860057745818, 0.5490184, 0.2687195, 12.675121, 0.086761706, 3.2157241715917784, -0.00459547125653473, 0.21914561, 0.1633210160303582]",
folder4/Hiba Tawaji - Tarik [Soundtrack] ⧸ هبه طوجي - طريق [hIzVVxrXuF0].mp3,Hiba Tawaji ,folder4/Hiba Tawaji ,"[0.32660213, 2435.4967948207063, 2381.528991172944, 5158.5593622907245, 21.433599221363462, 0.23474894729780024, 0.5271281, 0.2654589, 15.319423, 1.1421621, 4.006549457787373, -0.004327856936303117, 0.2631241, 0.1336544657620854]",
folder4/Hadi Aswad - Donyit Hob [Official Music Video] (2018) ⧸ هادي أسود - دنية حب [5GI4P17pGLE].mp3,Hadi Aswad ,folder4/Hadi Aswad ,"[0.37198955, 2656.982609039348, 2332.1336196495363, 5292.509799131253, 20.90799516036814, 0.22102043298580934, 0.53813845, 0.2701251, 8.339263, -0.37031138, 3.1309485205769003, -0.005652834152241108, 0.19044082, 0.15743802418671637]",
folder4/Hamza Namira - Wala Sohba Ahla (Lyric Video) ｜ حمزة نمرة - ولا صحبة أحلى - فيديو جديد [pSel8xtrTLM].mp3,Hamza Namira ,folder4/Hamza Namira ,"[0.32981423, 1830.8606433919808, 1986.7513218751108, 3556.6599987399195, 21.57670878563413, 0.22578337498248935, 0.51515996, 0.26736802, 4.146656, -4.75001, 1.7008681766406712, 0.010530317227879532, 0.12147916, 0.09281027062655087]",
folder4/Houda Saad - Beslama (EXCLUSIVE Lyric Clip) ｜ هدى سعد - بسلامة ( حصرياً) [hBkmP4hpNDY].mp3,Houda Saad ,folder4/Houda Saad ,"[0.30393305, 2590.602865873473, 2401.977599014507, 5426.71351591366, 22.418493580020954, 0.2187294868457278, 0.49246702, 0.26547784, 14.050517, 0.016186252, 3.6373360998237385, 0.011879551368067183, 0.25354096, 0.15013907331060278]",
folder4/George Martinos - Wa Habibi  [Lyric Video] ⧸ جورج مارتينوس - وا حبيبي [etqVCZyCE_E].mp3,George Martinos ,folder4/George Martinos ,"[0.32078868, 2646.5852197814256, 2325.490477568496, 5245.187120160363, 21.369459751238228, 0.21613007859669525, 0.4859171, 0.25767902, 7.511671, -2.3874187, 2.523882271324539, 0.0011597681551557676, 0.17737441, 0.1507081380096336]",
folder4/Ibraham Turky - Wena Habebe (Official Audio) ｜ ابراهيم تركي - وينه حبيبي - اوديو [ibeYwXNDHSM].mp3,Ibraham Turky ,folder4/Ibraham Turky ,"[0.39273083, 2457.771276380383, 2397.8631367977146, 5095.830517684043, 21.133898990814924, 0.16303312899121403, 0.5908564, 0.27746034, 17.070318, 2.072378, 4.076137632766152, 0.00662284855337261, 0.27069902, 0.13574914781530834]",
folder4/H-Kayne - Haka Dayra (Exclusive Music Video) ｜ آش كاين- هكا دايرة [2x7JK_PAT_8].mp3,H,folder4/H,"[0.3955009, 2812.0992949319048, 2498.6123114663073, 5692.722372036054, 20.922262126995783, 0.23954157750786623, 0.51989686, 0.26801956, 8.857638, 1.2890373, 2.952595330299536, -0.010435980920712913, 0.19402377, 0.16001562330825034]",
folder4/Hakim ｜ Abo el Regoula - حكيم ｜ ابو الرجولة [zZ4-Naqvezo].mp3,Hakim ｜ Abo el Regoula ,folder4/Hakim ｜ Abo el Regoula ,"[0.37186816, 3353.9404723821376, 2555.531339530247, 6447.5068359375, 21.254338094928215, 0.18024265017926835, 0.61175346, 0.27760017, 5.6354218, 0.0013471666, 2.7531162344635423, 0.01472344131806407, 0.18042259, 0.2297797467201166]",
folder4/HDA HDA - TAHRA ｜  هدا هدا - طاهرة [PxOUNNlYTQQ].mp3,HDA HDA ,folder4/HDA HDA ,"[0.40259993, 2863.37415155861, 2738.325304653522, 6314.336150740676, 21.049660957391882, 0.14449810009721598, 0.57926327, 0.2749697, 3.7924023, -1.1169963, 1.697270045508411, 0.006752272803827786, 0.12331246, 0.15217923104968675]",
folder4/Ghady - Kel El Hob Wel Gharam [Lyric Video] ⧸ غدي - كل الحب والغرام [f7i8k8UcLRY].mp3,Ghady ,folder4/Ghady ,"[0.40635458, 2818.271300772557, 2562.3657908877335, 5872.6760953346775, 21.313073466697766, 0.26693774411343474, 0.62121993, 0.2758947, 3.8441715, 1.4618967, 2.1577045618883703, 0.002405650589646785, 0.13537574, 0.17378108602715422]",
folder4/Hatim IDAR & Prince Anas - YALLA HABIBI (Music Video) l  حاتم ادار و برانس أنس - يلا حبيبي [4FkxgUGKedA].mp3,Hatim IDAR & Prince Anas ,folder4/Hatim IDAR & Prince Anas ,"[0.33034092, 2828.6462969151557, 2493.091746830925, 5795.588784979415, 20.995614259981302, 0.1944756002473073, 0.5439955, 0.26379272, 22.26688, 0.56364334, 3.8292264681807398, 0.015691337144808522, 0.30853432, 0.14646071844401704]",
folder4/Hamada Helal - El Kora Eshk (Music Video)  ｜ حمادة هلال - الكورة عشق [oGkrzYtP-cs].mp3,Hamada Helal ,folder4/Hamada Helal ,"[0.44774783, 3028.564405204376, 2803.106206333285, 6700.921605155125, 20.56715487144161, 0.14413588916748038, 0.629732, 0.2792435, 8.137652, 0.2853026, 2.887327899978823, 0.0007694540529587753, 0.18002275, 0.1719271381690667]",
folder4/Hanan - Shnayi (Official Music Video) ｜ (حنان - شناي (فيديو كليب [8LKdQ1ez2LI].mp3,Hanan ,folder4/Hanan ,"[0.3754848, 2996.1202890372924, 2568.185905355155, 5958.995093368902, 21.12942721152501, 0.18664910974115276, 0.5056266, 0.26435497, 12.090292, 0.7435858, 2.86368183573193, -0.014101837957330329, 0.21622752, 0.16629062153547672]",
folder4/Haybat Albadr - Halale (Official Audio) ｜ هيبت البدر - حلالي - اوديو [QkgcvCHSVyQ].mp3,Haybat Albadr ,folder4/Haybat Albadr ,"[0.43304548, 2719.66551861834, 2607.243611018416, 5869.429112325552, 21.328811604013463, 0.1530690729995061, 0.5593499, 0.2702994, 22.08398, 4.1137114, 4.208975262888705, 0.0008780936191455875, 0.30597946, 0.14772791462431606]",
folder4/Haifa Wehbe - Hawwa (Official Lyric Video) ｜ هيفاء وهبي - حوّا [_CWdSyMr62Q].mp3,Haifa Wehbe ,folder4/Haifa Wehbe ,"[0.3504995, 2648.048337500293, 2258.9749443147048, 5073.485306384695, 21.07886386053532, 0.19120470053493951, 0.5228567, 0.26725844, 16.069538, 2.0652084, 4.158312715849012, 0.007930625528978706, 0.26995584, 0.1633104874918028]",
folder4/Hamza Namira ft. Declan Zapala - Bazringosh ｜ حمزة نمرة - ريمكس - يا زارع البزرنكوش [RRJGsyeuyNg].mp3,Hamza Namira ft. Declan Zapala ,folder4/Hamza Namira ft. Declan Zapala ,"[0.34962213, 1958.9170998897976, 2166.642775692559, 3889.1632883172288, 21.251038619510382, 0.1935245594149834, 0.55098736, 0.27250257, 7.2825384, -2.7762947, 2.3638367209195974, -0.0017394513848573822, 0.16644822, 0.09260473418654057]",
folder4/Hatim Ammor Feat Adrenaline - Khater (EXCLUSIVE Music Video) ｜ حاتم عمور & أدرينالين - خطير [_6HOQgMTfCY].mp3,Hatim Ammor Feat Adrenaline ,folder4/Hatim Ammor Feat Adrenaline ,"[0.38872415, 2671.7579126711175, 2607.3972971337244, 5749.078176375034, 20.71841162091525, 0.16967977380471813, 0.54610455, 0.2709377, 5.171912, -1.065348, 1.7082241964460199, -0.003571790388945896, 0.13052587, 0.12378211463831977]",
folder4/HASS'N - MABKITCH MAAK ᴼᴿᴵᴳᴵᴺᴬᴸ (OFFICIAL MUSIC VIDEO) [Lr2NDZWGrsk].mp3,HASS'N ,folder4/HASS'N ,"[0.362963, 2495.909634106417, 2294.4226932323495, 5041.33990712143, 21.424922591348277, 0.16823351049504, 0.4242224, 0.24392818, 4.37673, -2.7943444, 1.8389837963463243, -0.0024974550538667526, 0.12332341, 0.1484497167657247]",
folder4/Hichem Smati Maghboun Wahdi Clip officiel  هشام سماتي [6kaXNmCB6bE].mp3,Hichem Smati Maghboun Wahdi Clip officiel  هشام سماتي [6kaXNmCB6bE].mp3,folder4/Hichem Smati Maghboun Wahdi Clip officiel  هشام سماتي [6kaXNmCB6bE].mp3,"[0.34337926, 2845.5408734780685, 2474.782560588187, 5717.587589986809, 21.082946637713974, 0.19798503723626465, 0.5890421, 0.27406266, 12.329215, -0.66848534, 3.379707397166494, 0.01025353532665554, 0.22741102, 0.16383992054186208]",
folder4/Hamza Namira - Dari Ya Alby ｜ حمزة نمرة - داري يا قلبي [23ruEfLScnM].mp3,Hamza Namira ,folder4/Hamza Namira ,"[0.37606952, 1753.1744721829987, 2089.373043982523, 3495.295241468415, 21.082624349145323, 0.20742687812340688, 0.5650473, 0.27481455, 11.538007, 0.61957556, 2.972692052243365, -0.0039140277487528475, 0.20588234, 0.08096139155649788]",
folder4/Hamza Al Mhmdawi - Aaterf (Official Music Video) ｜2022｜ حمزة المحمداوي - اعترف (فيديو كليب) [Sb83VjUhf5Y].mp3,Hamza Al Mhmdawi ,folder4/Hamza Al Mhmdawi ,"[0.34942895, 2441.914775524832, 2316.82340388095, 4999.014565248446, 21.25872163631028, 0.1747920427218527, 0.49635288, 0.26771006, 2.3800168, -4.6164727, 1.4711364185050952, -0.014458037677311353, 0.09760786, 0.13668474727636046]",
folder4/Hadi Aswad - Ya Kel El Omer [Music Video] 2018 ⧸⧸هادي أسود - كليب يا كل العمر [Nf5_WDY3zeg].mp3,Hadi Aswad ,folder4/Hadi Aswad ,"[0.37602985, 2808.6973059309325, 2361.2639614048694, 5434.470003606111, 21.174994411334744, 0.1949247646063768, 0.5291585, 0.26842466, 10.999965, -0.06656527, 3.372760514958694, -0.0033800123245024648, 0.21689083, 0.180983585513819]",
folder4/Hamaki - Alby Habbak Geddan ｜ حماقي - قلبي حبك جداً [svm9_UmQRls].mp3,Hamaki ,folder4/Hamaki ,"[0.36507586, 2765.742783119702, 2657.745086714723, 6113.0736123317065, 20.496424896255796, 0.11200004218565374, 0.5553689, 0.2694789, 15.194858, 0.041201897, 3.228977281203745, 0.007792268118901815, 0.23174365, 0.14196592494022545]",
folder4/Hadi Aswad - Ana Chou Men Dounik [Official Lyric Video]  2018 ⧸⧸ انا شو من دونك - هادي اسود [I1139xAaJ0E].mp3,Hadi Aswad ,folder4/Hadi Aswad ,"[0.39732674, 2620.655094392269, 2429.682871263959, 5339.386135437975, 20.870209827298666, 0.169968738627137, 0.5854976, 0.27411646, 16.482977, 3.7600124, 4.445305852287063, -0.004067338542110276, 0.2753493, 0.14396117950029222]",
folder4/Hadi Aswad - Ya Kel El Omer [Official Music Video] (2018) ⧸هادي أسود - يا كل العمر [05fEEkJLIdc].mp3,Hadi Aswad ,folder4/Hadi Aswad ,"[0.37602985, 2808.6973059309325, 2361.2639614048694, 5434.470003606111, 21.174994411334744, 0.1949247646063768, 0.5291585, 0.26842466, 10.999965, -0.06656527, 3.372760514958694, -0.0033800123245024648, 0.21689083, 0.180983585513819]",
folder4/Georges El Rassi - Helwe el Raj3a [ OFFICIAL LYRICS VIDEO ] جورج الراسي - حلوة الرجعة [cRRJ9rr6W5U].mp3,Georges El Rassi ,folder4/Georges El Rassi ,"[0.38437855, 3234.9124647699955, 2615.905484467609, 6344.964013823046, 21.330949109307948, 0.22466563135752815, 0.50764734, 0.26330468, 5.3013043, -0.113400444, 2.3454483945627715, 0.00710431908231998, 0.15867199, 0.2081182750649602]",
folder4/H-Kayne Feat Youness & Dj Soul-A (Exclusive Music Video) - ça va pas 2018  - آش كاين [VLE5RkQv8LY].mp3,H,folder4/H,"[0.39832222, 2469.746061033699, 2448.0455905120803, 5294.152031693462, 20.758822385893197, 0.17361759922373113, 0.5565115, 0.2704036, 13.844803, 1.3126475, 3.441947047530933, 0.004567653753426553, 0.23164614, 0.12628827526841502]",
folder4/Hany Shaker Waad Menni هاني شاكر وعد مني [s6EyXrMFCAA].mp3,Hany Shaker Waad Menni هاني شاكر وعد مني [s6EyXrMFCAA].mp3,folder4/Hany Shaker Waad Menni هاني شاكر وعد مني [s6EyXrMFCAA].mp3,"[0.3687212, 2122.441473742695, 2176.246524667144, 4333.803828080107, 21.409703388791282, 0.2311692332903711, 0.5398406, 0.26815668, 10.442908, -0.39958322, 3.183663611007683, -0.008037933606324424, 0.20471083, 0.11543358757721592]",
folder4/Hussein Al Deek -  Kelme Aatini [Official Music Video] (2018) ⧸ حسين الديك - كلمة اعطيني [pQ6cUpgoQoQ].mp3,Hussein Al Deek ,folder4/Hussein Al Deek ,"[0.3856001, 2230.478871478988, 2293.408966947832, 4729.608721754038, 20.002504281979515, 0.18455775248614256, 0.537248, 0.25822416, 12.482072, 0.49081784, 3.3958918523551826, 0.004695274825777463, 0.21591346, 0.11191819108597181]",
folder4/Hiba Tawaji - Lel Sabiyeh Al Malaki [Music Video] (2018) ⧸ هبه طوجي - للصبية الملكة [QKsb3AezX4A].mp3,Hiba Tawaji ,folder4/Hiba Tawaji ,"[0.31279728, 2232.8643616196373, 2345.0267677677575, 4628.377532560027, 23.02144817780155, 0.21798615779010072, 0.4460958, 0.24837935, 6.781936, 3.6911674, 2.5330971658777877, 0.033728069937208775, 0.17389278, 0.11084035441541747]",
folder4/Hind - Bos [Official Music Video] (2018) ⧸ هند - بص [k4tuSftTW90].mp3,Hind ,folder4/Hind ,"[0.3768877, 2545.6806488090215, 2510.25446762216, 5467.647859885335, 21.795972312157716, 0.21586559430301888, 0.5259043, 0.2671044, 6.606153, 0.12994333, 2.4565698683372044, 0.006109145134272459, 0.16382433, 0.1378769280402101]",
folder4/G.G.A - EVE ft. IN-S [HbtM7Oqw9yU].mp3,G.G.A ,folder4/G.G.A ,"[0.37891424, 2521.174896645195, 2402.6845530112646, 5195.46008613782, 21.230416499588113, 0.1567112710543674, 0.5315923, 0.2630586, 5.9646883, -0.55001414, 1.9656797771556327, 0.004040415531894254, 0.1428671, 0.12825493011039887]",
folder4/Hamza Namira ft. Autostrad - Siniya ｜ حمزة نمرة وفريق أوتوستراد - الصينية [Uv-gjRFS0Oc].mp3,Hamza Namira ft. Autostrad ,folder4/Hamza Namira ft. Autostrad ,"[0.3886554, 2371.885589161977, 2447.9943845959697, 5089.352452437336, 21.004560338876356, 0.19515447826531962, 0.575377, 0.2716563, 9.111785, 0.17360254, 2.849486250620286, -0.005898850947488147, 0.19095477, 0.1263302911850945]",
folder4/Hamza - El Nafsya Mehtaga ( Lyrics Video) ｜ حمزه - النفسيه محتاجه [C9RXEdrNpys].mp3,Hamza ,folder4/Hamza ,"[0.37368527, 2728.6431918800536, 2502.880190164786, 5629.046988766859, 21.573072696562708, 0.1467936712081981, 0.5223681, 0.26928344, 9.697599, -0.258506, 3.260497382536332, -0.008664236094036295, 0.20824389, 0.15281586973872818]",
folder4/Hichem Smati L3achk irachi هشام سماتي العشق ارشي ft. Cheb Djalil [7NWmPOf5bcU].mp3,Hichem Smati L3achk irachi هشام سماتي العشق ارشي ft. Cheb Djalil [7NWmPOf5bcU].mp3,folder4/Hichem Smati L3achk irachi هشام سماتي العشق ارشي ft. Cheb Djalil [7NWmPOf5bcU].mp3,"[0.34757772, 2504.01158901665, 2287.4520282109424, 4902.824163074996, 21.269206861781907, 0.22054229124822358, 0.5748639, 0.27658662, 11.4948015, -0.64433, 3.674426920981247, -0.009885944668992045, 0.23314604, 0.150673632247809]",
folder4/Hamza Namira - Remix - Ya Yomma Fe Dag ｜ حمزة نمرة - ريمكس - يا يمه فيه دق ع بابنا [y3Fbjsf9SP8].mp3,Hamza Namira ,folder4/Hamza Namira ,"[0.3911851, 2413.25740335468, 2495.1418158670285, 5221.0106514851, 21.23971639411938, 0.19461218171752506, 0.61165136, 0.27581194, 11.090659, 2.7136757, 3.111823859592759, 0.0022019840049635705, 0.21204211, 0.11956566652154282]",
folder4/Hamada Helal - Helm El Senin (Official Music Video) 4k ｜ حمادة هلال - حلم السنين - الكليب الرسمي [QSkMkU69H-w].mp3,Hamada Helal ,folder4/Hamada Helal ,"[0.37816095, 2502.1352177981216, 2670.8051589206116, 5850.130447744605, 21.944447235896813, 0.1835007624167514, 0.49706584, 0.26387346, 9.013892, 2.1645236, 2.547973388725059, 0.008036996914103227, 0.19039649, 0.13017477650761594]",
folder4/Hady Khalil - Metl el Amar [Lyric Video] ⧸ هادي خليل - متل القمر [7XkppEg1Cx0].mp3,Hady Khalil ,folder4/Hady Khalil ,"[0.37712494, 2691.247200969106, 2552.0994898793115, 5779.132451596467, 21.126356924196198, 0.19621231082243665, 0.5159994, 0.2678143, 15.091394, 2.8298647, 3.958606370579908, 0.0010231079530850637, 0.2562785, 0.14530270837954748]",
